key,source_text,target_text,status
item.mekanism.mekasuit_pants,MekaSuit Pants,メカスーツパンツ,translated
item.mekanism.module_base,Module Base,モジュールベース,translated
item.mekanism.network_reader,Network Reader,ネットワークリーダー,translated
item.mekanism.nugget_bronze,Bronze Nugget,青銅ナゲット,translated
item.mekanism.nugget_lead,Lead Nugget,鉛ナゲット,translated
item.mekanism.nugget_osmium,Osmium Nugget,オスミウムナゲット,translated
item.mekanism.nugget_refined_glowstone,Refined Glowstone Nugget,精製グロウストーンナゲット,translated
item.mekanism.nugget_refined_obsidian,Refined Obsidian Nugget,精製黒曜石ナゲット,translated
item.mekanism.nugget_steel,Steel Nugget,鋼鉄ナゲット,translated
item.mekanism.nugget_tin,Tin Nugget,錫ナゲット,translated
item.mekanism.nugget_uranium,Uranium Nugget,ウランナゲット,translated
item.mekanism.nutritional_paste_bucket,Nutritional Paste Bucket,栄養ペーストバケツ,translated
item.mekanism.oxygen_bucket,Liquid Oxygen Bucket,液体酸素バケツ,translated
item.mekanism.pellet_antimatter,Antimatter Pellet,反物質ペレット,translated
item.mekanism.pellet_plutonium,Plutonium Pellet,プルトニウムペレット,translated
item.mekanism.pellet_polonium,Polonium Pellet,ポロニウムペレット,translated
item.mekanism.portable_qio_dashboard,Portable QIO Dashboard,ポータブルQIOダッシュボード,translated
item.mekanism.portable_teleporter,Portable Teleporter,ポータブルテレポーター,translated
item.mekanism.qio_drive_base,QIO Drive,QIOドライブ,translated
item.mekanism.qio_drive_hyper_dense,Hyper-Dense QIO Drive,超密集QIOドライブ,translated
item.mekanism.qio_drive_supermassive,Supermassive QIO Drive,超巨大QIOドライブ,translated
item.mekanism.qio_drive_time_dilating,Time-Dilating QIO Drive,時間膨張QIOドライブ,translated
item.mekanism.raw_lead,Raw Lead,生の鉛,translated
item.mekanism.raw_osmium,Raw Osmium,生のオスミウム,translated
item.mekanism.raw_tin,Raw Tin,生の錫,translated
item.mekanism.raw_uranium,Raw Uranium,生のウラン,translated
item.mekanism.reprocessed_fissile_fragment,Reprocessed Fissile Fragment,再処理核分裂片,translated
item.mekanism.robit,Robit,ロビット,translated
item.mekanism.salt,Salt,塩,translated
item.mekanism.sawdust,Sawdust,おがくず,translated
item.mekanism.scuba_mask,Scuba Mask,スキューバマスク,translated
item.mekanism.scuba_tank,Scuba Tank,スキューバタンク,translated
item.mekanism.seismic_reader,Seismic Reader,地震計リーダー,translated
item.mekanism.shard_copper,Copper Shard,銅シャード,translated
item.mekanism.shard_gold,Gold Shard,金シャード,translated
item.mekanism.shard_iron,Iron Shard,鉄シャード,translated
item.mekanism.shard_lead,Lead Shard,鉛シャード,translated
item.mekanism.shard_osmium,Osmium Shard,オスミウムシャード,translated
item.mekanism.shard_tin,Tin Shard,錫シャード,translated
item.mekanism.shard_uranium,Uranium Shard,ウランシャード,translated
item.mekanism.sodium_bucket,Liquid Sodium Bucket,液体ナトリウムバケツ,translated
item.mekanism.steam_bucket,Liquid Steam Bucket,液体蒸気バケツ,translated
item.mekanism.substrate,Substrate,基質,translated
item.mekanism.sulfur_dioxide_bucket,Liquid Sulfur Dioxide Bucket,液体二酸化硫黄バケツ,translated
item.mekanism.sulfur_trioxide_bucket,Liquid Sulfur Trioxide Bucket,液体三酸化硫黄バケツ,translated
item.mekanism.sulfuric_acid_bucket,Sulfuric Acid Bucket,硫酸バケツ,translated
item.mekanism.superheated_sodium_bucket,Liquid Superheated Sodium Bucket,液体過熱ナトリウムバケツ,translated
item.mekanism.teleportation_core,Teleportation Core,テレポーテーションコア,translated
item.mekanism.ultimate_control_circuit,Ultimate Control Circuit,究極制御回路,translated
item.mekanism.ultimate_tier_installer,Ultimate Tier Installer,究極ティアインストーラー,translated
item.mekanism.upgrade_anchor,Anchor Upgrade,アンカーアップグレード,translated
item.mekanism.upgrade_energy,Energy Upgrade,エネルギーアップグレード,translated
item.mekanism.upgrade_filter,Filter Upgrade,フィルターアップグレード,translated
item.mekanism.upgrade_gas,Gas Upgrade,ガスアップグレード,translated
item.mekanism.upgrade_muffling,Muffling Upgrade,消音アップグレード,translated
item.mekanism.upgrade_speed,Speed Upgrade,速度アップグレード,translated
item.mekanism.upgrade_stone_generator,Stone Generator Upgrade,石生成アップグレード,translated
item.mekanism.uranium_hexafluoride_bucket,Liquid Uranium Hexafluoride Bucket,液体六フッ化ウランバケツ,translated
item.mekanism.uranium_oxide_bucket,Liquid Uranium Oxide Bucket,液体酸化ウランバケツ,translated
item.mekanism.yellow_cake_uranium,Yellow Cake Uranium,イエローケーキウラン,translated
jetpack.mekanism.disabled,Disabled,無効,translated
jetpack.mekanism.hover,Hover,ホバー,translated
jetpack.mekanism.mode_change,Jetpack mode changed to: %1$s,ジェットパックモードが%1$sに変更されました,translated
jetpack.mekanism.normal,Regular,通常,translated
key.mekanism.chest_mode,Chest Mode Switch,チェストモード,translated
key.mekanism.description,Show Description,説明,translated
key.mekanism.details,Show Details,詳細,translated
key.mekanism.feet_mode,Feet Mode Switch,足モード,translated
key.mekanism.head_mode,Head Mode Switch,頭モード,translated
key.mekanism.key_boost,Boost,ブースト,translated
key.mekanism.key_hud,Show HUD,HUD,translated
key.mekanism.legs_mode,Legs Mode Switch,脚モード,translated
key.mekanism.mode,Item Mode Switch,モード,translated
key.mekanism.module_tweaker,Module Tweaker,モジュールツイーカー,translated
laser_amplifier.mekanism.energy_contents,Energy Contents,エネルギー容量,translated
laser_amplifier.mekanism.entity_detection,Entity Detection,エンティティ検出,translated
laser_amplifier.mekanism.redstone_output,Redstone Output: %1$s,レッドストーン出力,translated
logistical_sorter.mekanism.auto_eject,Auto:,自動排出,translated
logistical_sorter.mekanism.auto_eject.description,"Ejects unfiltered items automatically to connected inventories, using the default configuration.",自動排出説明,translated
logistical_sorter.mekanism.default,Default:,デフォルト,translated
logistical_sorter.mekanism.round_robin,RR:,ラウンドロビン,translated
logistical_sorter.mekanism.round_robin.description,Cycles between all connected inventories when sending items.,ラウンドロビン説明,translated
logistical_sorter.mekanism.single_item,Single:,シングルアイテム,translated
logistical_sorter.mekanism.single_item.description,Sends a single item instead of a whole stack each time (overrides min and max set in ItemStack filters).,シングルアイテム説明,translated
matrix.mekanism.cells,%1$s cells,セル,translated
matrix.mekanism.constituents,Constituents:,構成要素,translated
matrix.mekanism.dimensions,Dimensions:,寸法,translated
matrix.mekanism.dimensions.representation,%1$s x %2$s x %3$s,寸法表現,translated
matrix.mekanism.induction_matrix,Induction Matrix,誘導マトリックス,translated
matrix.mekanism.induction_port.configurator_mode,Toggled Induction Port transfer mode to %1$s.,コンフィギュレーターモード,translated
matrix.mekanism.induction_port.output_rate,Output Rate: %1$s,出力速度,translated
matrix.mekanism.input_amount,Input: %1$s,入力量,translated
matrix.mekanism.input_rate,Input: %1$s/t,入力速度,translated
matrix.mekanism.output_amount,Output: %1$s,出力量,translated
matrix.mekanism.output_rate,Output: %1$s/t,出力速度,translated
matrix.mekanism.outputting_rate,Outputting: %1$s/t,出力中: %1$s/t,translated
matrix.mekanism.providers,%1$s providers,プロバイダー,translated
matrix.mekanism.receiving_rate,Receiving: %1$s/t,受信中: %1$s/t,translated
matrix.mekanism.stats,Matrix Statistics,マトリックス統計,translated
miner.mekanism.auto_pull,Pull: %1$s,自動引き出し,translated
miner.mekanism.buffer_free,Free Buffer: %1$s,余裕バッファ: %1$s,translated
miner.mekanism.config,Digital Miner Config,デジタルマイナー設定,translated
miner.mekanism.energy_capacity,Energy Capacity: %1$s,エネルギー容量: %1$s,translated
miner.mekanism.idle,Not ready,準備完了していません,translated
miner.mekanism.inverse,Inverse mode,逆,translated
miner.mekanism.low_power,Low Power,低電力,translated
miner.mekanism.missing_block,Missing block,ブロック不足,translated
miner.mekanism.paused,Paused,一時停止,translated
miner.mekanism.radius,Radi: %1$s,範囲: %1$s,translated
miner.mekanism.ready,Ready,準備完了,translated
miner.mekanism.require_replace,Require replace: %1$s,置換が必要: %1$s,translated
miner.mekanism.require_replace.inverse,Inverse mode requires replacement: %1$s,逆モードは置換が必要: %1$s,translated
miner.mekanism.reset,Reset,リセット,translated
miner.mekanism.running,Running,実行中,translated
miner.mekanism.searching,Searching,検索中,translated
miner.mekanism.silk_enabled,Silk: %1$s,シルク: %1$s,translated
miner.mekanism.silk_touch,Silk touch,シルクタッチ,translated
miner.mekanism.to_mine,To mine: %1$s,採掘対象: %1$s,translated
miner.mekanism.visuals,Visuals: %1$s,ビジュアル: %1$s,translated
miner.mekanism.visuals.too_big,Radius too big to display visuals,範囲が大きすぎてビジュアルを表示できません,translated
miner.mekanism.well,All is well!,問題なし!,translated
module.mekanism.attack_amplification_unit,Attack Amplification Unit,攻撃増幅ユニット,translated
module.mekanism.blast_area,%1$sx%1$s,%1$sx%1$s,translated
module.mekanism.blast_radius,Blast Radius,爆発範囲,translated
module.mekanism.blasting_enabled,Blast Radius: %1$s,爆発範囲: %1$s,translated
module.mekanism.blasting_unit,Blasting Unit,爆発ユニット,translated
module.mekanism.bonus_attack_damage,Bonus Attack Damage,ボーナス攻撃ダメージ,translated
module.mekanism.breathing.held,Fill Held,保持を満たす,translated
module.mekanism.charge_distribution_unit,Charge Distribution Unit,チャージ配分ユニット,translated
module.mekanism.charge_inventory,Charge Inventory,インベントリーをチャージ,translated
module.mekanism.charge_suit,Charge Suit,スーツをチャージ,translated
module.mekanism.conflicting,Conflicts with:,競合:,translated
module.mekanism.damage,Damage: %1$s,ダメージ: %1$s,translated
module.mekanism.disabled_lower,disabled,無効,translated
module.mekanism.dosimeter_unit,Dosimeter Unit,線量計ユニット,translated
module.mekanism.efficiency,Efficiency,効率,translated
module.mekanism.electrolytic_breathing_unit,Electrolytic Breathing Unit,電解呼吸ユニット,translated
module.mekanism.elytra_unit,Elytra Unit,エリトラユニット,translated
module.mekanism.enabled,Enabled,有効,translated
module.mekanism.enabled_lower,enabled,有効,translated
module.mekanism.energy_unit,Energy Unit,エネルギーユニット,translated
module.mekanism.excavation_escalation_unit,Excavation Escalation Unit,採掘拡張ユニット,translated
module.mekanism.exclusive,(Exclusive Module),(エクスクルーシブモジュール),translated
module.mekanism.extended_enabled,Extended Vein Mining: %1$s,拡張鉱脈マイニング: %1$s,translated
module.mekanism.extended_mode,Extended Mode,拡張モード,translated
module.mekanism.farming_radius,Farming Radius,農業範囲,translated
module.mekanism.farming_unit,Farming Unit,農業ユニット,translated
module.mekanism.fortune_unit,Ore Refinement Unit,鉱石精製ユニット,translated
module.mekanism.frost_walker_unit,Frost Walker Unit,フロストウォーカーユニット,translated
module.mekanism.geiger_unit,Geiger Unit,ガイガーユニット,translated
module.mekanism.gravitational_modulating_unit,Gravitational Modulating Unit,重力調整ユニット,translated
module.mekanism.gravitational_modulation,Gravitational Modulation,重力調整,translated
module.mekanism.gyroscopic_stabilization_unit,Gyroscopic Stabilization Unit,ジャイロスコピック安定ユニット,translated
module.mekanism.handle_mode_change,Handle Mode Key,モードキーを処理,translated
module.mekanism.hydraulic_propulsion_unit,Hydraulic Propulsion Unit,油圧推進ユニット,translated
module.mekanism.hydrostatic_repulsor_unit,Hydrostatic Repulsor Unit,静水圧反発ユニット,translated
module.mekanism.inhalation_purification_unit,Inhalation Purification Unit,吸入浄化ユニット,translated
module.mekanism.installed,Installed: %1$s,インストール済み: %1$s,translated
module.mekanism.jetpack_mode,Jetpack Mode,ジェットパックモード,translated
module.mekanism.jetpack_unit,Jetpack Unit,ジェットパックユニット,translated
module.mekanism.jump_boost,Jump Boost,ジャンプブースト,translated
module.mekanism.laser_dissipation_unit,Laser Dissipation Unit,レーザー消散ユニット,translated
module.mekanism.locomotive_boosting_unit,Locomotive Boosting Unit,機関車ブースティングユニット,translated
module.mekanism.magnetic_attraction,Magnetic Attraction,磁気吸着,translated
module.mekanism.magnetic_attraction_unit,Magnetic Attraction Unit,磁気吸着ユニット,translated
module.mekanism.mining_range,Excavation Range,採掘範囲,translated
module.mekanism.mode,Mode,モード,translated
module.mekanism.mode_change,%1$s bumped to: %2$s,%1$s が %2$s に変更されました,translated
module.mekanism.module_tweaker,Module Tweaker,モジュールツイーカー,translated
module.mekanism.nutritional_injection_unit,Nutritional Injection Unit,栄養注射ユニット,translated
module.mekanism.purification.beneficial,Remove Beneficial,有益を削除,translated
module.mekanism.purification.harmful,Remove Harmful,有害を削除,translated
module.mekanism.purification.neutral,Remove Neutral,中立を削除,translated
module.mekanism.radiation_shielding_unit,Radiation Shielding Unit,放射線シールディングユニット,translated
module.mekanism.range,Range,範囲,translated
module.mekanism.render_hud,Show in HUD,HUDに表示,translated
module.mekanism.shearing_unit,Shearing Unit,シェアリングユニット,translated
module.mekanism.silk_touch_unit,Silk Touch Unit,シルクタッチユニット,translated
module.mekanism.speed_boost,Speed Boost,速度ブースト,translated
module.mekanism.sprint_boost,Sprint Boost,スプリントブースト,translated
module.mekanism.stackable,Stackable: %1$s,スタック可能: %1$s,translated
module.mekanism.step_assist,Step Assist,ステップアシスト,translated
module.mekanism.supported,Supported by:,サポート:,translated
module.mekanism.swim_boost,Swim Boost,水泳ブースト,translated
module.mekanism.teleportation_requires_block,Requires Block Target,ブロックターゲットが必要,translated
module.mekanism.teleportation_unit,Teleportation Unit,テレポーテーションユニット,translated
module.mekanism.vein_mining_unit,Vein Mining Unit,鉱脈マイニングユニット,translated
module.mekanism.vision_enhancement,Vision Enhancement,視覚強化,translated
module.mekanism.vision_enhancement_unit,Vision Enhancement Unit,視覚強化ユニット,translated
multiblock.mekanism.conflict,Conflict,競合,translated
multiblock.mekanism.formed,Formed,形成完了,translated
multiblock.mekanism.formed.chat,Multiblock Formed,マルチブロック形成完了,translated
multiblock.mekanism.incomplete,Incomplete,不完全,translated
multiblock.mekanism.invalid_controller_conflict,Controller conflict: found extra controller at %1$s.,コントローラーの競合: %1$sに追加のコントローラーが見つかりました。,translated
multiblock.mekanism.invalid_frame,"Couldn't create frame, invalid block at %1$s.",フレームを作成できませんでした、%1$sに無効なブロックが見つかりました。,translated
multiblock.mekanism.invalid_inner,"Couldn't validate center, found invalid block at %1$s.",中央を検証できませんでした、%1$sに無効なブロックが見つかりました。,translated
multiblock.mekanism.invalid_no_controller,"Couldn't form, no controller found.",形成できませんでした、コントローラーが見つかりませんでした。,translated
network.mekanism.chemical,ChemicalNetwork,化学ネットワーク,translated
network.mekanism.description,"[%1$s] %2$s transmitters, %3$s acceptors.",[%1$s] %2$s トランスミッター、%3$s アクセプター。,translated
network.mekanism.energy,EnergyNetwork,エネルギー: %1$s,translated
network.mekanism.fluid,FluidNetwork,流体ネットワーク,translated
network.mekanism.fluid_needed,%1$s buckets,%1$s バケツ,translated
network.mekanism.heat,HeatNetwork,熱ネットワーク,translated
network.mekanism.heat_flow,"%1$s transferred to acceptors, %2$s lost to environment.",%1$s がアクセプターに転送、%2$s が環境に失われました。,translated
network.mekanism.heat_flow.efficiency,"%1$s transferred to acceptors, %2$s lost to environment, %3$s efficiency.",%1$s がアクセプターに転送、%2$s が環境に失われた、%3$s の効率。,translated
network.mekanism.heat_stored,%1$s above ambient,%1$s 周囲温度より上,translated
network.mekanism.inventory,InventoryNetwork,インベントリーネットワーク,translated
network.mekanism.mb_per_tick,%1$s mB/t,%1$s mB/t,translated
network.mekanism.mb_stored,%1$s (%2$s mB),%1$s (%2$s mB),translated
network.mekanism.no_network,No Network,ネットワークなし,translated
network_reader.mekanism.acceptors," *Acceptors: %1$s",*Acceptors: %1$s,translated
network_reader.mekanism.border,%1$s %2$s %1$s,%1$s %2$s %1$s,translated
network_reader.mekanism.buffer," *Buffer: %1$s",*Buffer: %1$s,translated
network_reader.mekanism.capacity," *Capacity: %1$s",*Capacity: %1$s,translated
network_reader.mekanism.connected," *Connected sides: %1$s",*Connected sides: %1$s,translated
network_reader.mekanism.needed," *Needed: %1$s",*Needed: %1$s,translated
network_reader.mekanism.temperature," *Temperature: %1$s",*Temperature: %1$s,translated
network_reader.mekanism.throughput," *Throughput: %1$s",*Throughput: %1$s,translated
network_reader.mekanism.transmitters," *Transmitters: %1$s",*Transmitters: %1$s,translated
oredictionificator.mekanism.last_item,Last Item,最後のアイテム,translated
oredictionificator.mekanism.next_item,Next Item,次のアイテム,translated
owner.mekanism.format,Owner: %1$s,所有者: %1$s,translated
owner.mekanism.none,No Owner,所有者なし,translated
owner.mekanism.now_own,You now own this item.,このアイテムを所有しました。,translated
pigment.mekanism.aqua,Aqua Pigment,アクアカラー顔料,translated
pigment.mekanism.black,Black Pigment,黒顔料,translated
pigment.mekanism.blue,Blue Pigment,青顔料,translated
pigment.mekanism.brown,Brown Pigment,茶色顔料,translated
pigment.mekanism.cyan,Cyan Pigment,シアン顔料,translated
pigment.mekanism.dark_red,Dark Red Pigment,濃い赤顔料,translated
pigment.mekanism.empty,Empty,空,translated
pigment.mekanism.gray,Gray Pigment,灰色顔料,translated
pigment.mekanism.green,Green Pigment,緑顔料,translated
pigment.mekanism.light_blue,Light Blue Pigment,薄い青顔料,translated
pigment.mekanism.light_gray,Light Gray Pigment,薄い灰色顔料,translated
pigment.mekanism.lime,Lime Pigment,ライム顔料,translated
pigment.mekanism.magenta,Magenta Pigment,マゼンタ顔料,translated
pigment.mekanism.orange,Orange Pigment,オレンジ顔料,translated
pigment.mekanism.pink,Pink Pigment,ピンク顔料,translated
pigment.mekanism.purple,Purple Pigment,紫顔料,translated
pigment.mekanism.red,Red Pigment,赤顔料,translated
pigment.mekanism.white,White Pigment,白顔料,translated
pigment.mekanism.yellow,Yellow Pigment,黄色顔料,translated
qio.mekanism.compensate_tooltip,What are you trying to compensate for?,何を補正していますか?,translated
qio.mekanism.export_without_filter,Export Without Filter:,フィルターなしでエクスポート:,translated
qio.mekanism.import_without_filter,Import Without Filter:,フィルターなしでインポート:,translated
qio.mekanism.item_type_undefined,Item type undefined,アイテムタイプが未定義,translated
qio.mekanism.items,Items,アイテム,translated
qio.mekanism.items_detail,Items: %1$s / %2$s,アイテム: %1$s / %2$s,translated
qio.mekanism.list_search,Search:,検索:,translated
qio.mekanism.list_sort,Sort:,ソート:,translated
qio.mekanism.qio_frequency_select,QIO Frequency Select,QIOフリーケンシ選択,translated
qio.mekanism.set_frequency,Set Frequency,フリーケンシを設定,translated
qio.mekanism.sort_ascending_desc,Sort items in ascending order.,アイテムを昇順でソート。,translated
qio.mekanism.sort_count,Count,数,translated
qio.mekanism.sort_count_desc,Sort items by count.,アイテムを数でソート。,translated
qio.mekanism.sort_descending_desc,Sort items in descending order.,アイテムを降順でソート。,translated
qio.mekanism.sort_mod,Mod,Mod,translated
qio.mekanism.sort_mod_desc,Sort items by mod.,アイテムをModでソート。,translated
qio.mekanism.sort_name,Name,名前,translated
qio.mekanism.sort_name_desc,Sort items by name.,アイテムを名前でソート。,translated
qio.mekanism.stored_count,Stored count: %1$s,保存数: %1$s,translated
qio.mekanism.trigger_count,Trigger count: %1$s,トリガー数: %1$s,translated
qio.mekanism.types,Types,タイプ,translated
qio.mekanism.types_detail,Types: %1$s / %2$s,タイプ: %1$s / %2$s,translated
redstone_control.mekanism.disabled,Redstone Detection: IGNORED,レッドストーン検出: 無視,translated
redstone_control.mekanism.high,Redstone Detection: NORMAL,レッドストーン検出: 通常,translated
redstone_control.mekanism.low,Redstone Detection: INVERTED,レッドストーン検出: 反転,translated
redstone_control.mekanism.pulse,Redstone Detection: PULSE,パルス,translated
robit.mekanism.crafting,Robit Crafting,ロビットクラフト,translated
robit.mekanism.drop_pickup,Drop pickup: %1$s,ドロップピック: %1$s,translated
robit.mekanism.following,Following: %1$s,フォロー中: %1$s,translated
robit.mekanism.greeting,"Hi, I'm %1$s!",こんにちは、私は %1$s です!,translated
robit.mekanism.inventory,Robit Inventory,ロビットインベントリー,translated
robit.mekanism.name,Name: %1$s,名前: %1$s,translated
robit.mekanism.owner,Owner: %1$s,Owner: %1$s,translated
robit.mekanism.rename,Rename this Robit,Rename this Robit,translated
robit.mekanism.repair,Robit Repair,Robit Repair,translated
robit.mekanism.robit,Robit,Robit,translated
robit.mekanism.skin,Skin: %1$s,Skin: %1$s,translated
robit.mekanism.skin.select,Change this Robit's appearance,Change this Robit's appearance,translated
robit.mekanism.smelting,Robit Smelting,Robit Smelting,translated
robit.mekanism.teleport,Teleport back home,Teleport back home,translated
robit.mekanism.toggle_follow,Toggle 'follow' mode,Toggle 'follow' mode,translated
robit.mekanism.toggle_pickup,Toggle 'drop pickup' mode,Toggle 'drop pickup' mode,translated
robit_skin.mekanism.lesbian,Lesbian Pride,Lesbian Pride,translated
robit_skin.mekanism.pride,Pride,Pride,translated
robit_skin.mekanism.robit,Default,Default,translated
robit_skin.mekanism.trans,Trans Pride,Trans Pride,translated
security.mekanism.add,Add:,Add:,translated
security.mekanism.no_access,You don't have access.,You don't have access.,translated
security.mekanism.offline,Security Offline,オフライン,translated
security.mekanism.overridden,(Overridden),(Overridden),translated
security.mekanism.override,Security Override: %1$s,オーバーライド,translated
security.mekanism.private,Private,プライベート,translated
security.mekanism.private.mode,Private Mode,Private Mode,translated
security.mekanism.public,Public,パブリック,translated
security.mekanism.public.mode,Public Mode,Public Mode,translated
security.mekanism.trusted,Trusted,信頼済み,translated
security.mekanism.trusted.mode,Trusted Mode,Trusted Mode,translated
security.mekanism.trusted_players,Trusted Players,Trusted Players,translated
seismic_reader.mekanism.abundancy,Abundancy: %1$s,Abundancy: %1$s,translated
seismic_reader.mekanism.needs_energy,Not enough energy to interpret vibration,Not enough energy to interpret vibration,translated
seismic_reader.mekanism.no_vibrations,Unable to discover any vibrations,振動なし,translated
seismic_vibrator.mekanism.chunk,"Chunk: %1$s, %2$s","Chunk: %1$s, %2$s",translated
seismic_vibrator.mekanism.vibrating,Vibrating,Vibrating,translated
side.mekanism.back,Back,背中,translated
side.mekanism.bottom,Bottom,下,translated
side.mekanism.front,Front,前面,translated
side.mekanism.left,Left,左,translated
side.mekanism.right,Right,右,translated
side.mekanism.top,Top,上,translated
side_data.mekanism.energy,Energy,Energy,translated
side_data.mekanism.extra,Extra,Extra,translated
side_data.mekanism.input,Input,入力,translated
side_data.mekanism.input_1,Input (1),Input (1),translated
side_data.mekanism.input_2,Input (2),Input (2),translated
side_data.mekanism.input_output,Input/Output,Input/Output,translated
side_data.mekanism.none,None,なし,translated
side_data.mekanism.output,Output,出力,translated
side_data.mekanism.output_1,Output (1),Output (1),translated
side_data.mekanism.output_2,Output (2),Output (2),translated
slurry.mekanism.clean_copper,Clean Copper Slurry,Clean Copper Slurry,translated
slurry.mekanism.clean_gold,Clean Gold Slurry,Clean Gold Slurry,translated
slurry.mekanism.clean_iron,Clean Iron Slurry,Clean Iron Slurry,translated
slurry.mekanism.clean_lead,Clean Lead Slurry,Clean Lead Slurry,translated
slurry.mekanism.clean_osmium,Clean Osmium Slurry,Clean Osmium Slurry,translated
slurry.mekanism.clean_tin,Clean Tin Slurry,Clean Tin Slurry,translated
slurry.mekanism.clean_uranium,Clean Uranium Slurry,Clean Uranium Slurry,translated
slurry.mekanism.dirty_copper,Dirty Copper Slurry,Dirty Copper Slurry,translated
slurry.mekanism.dirty_gold,Dirty Gold Slurry,Dirty Gold Slurry,translated
slurry.mekanism.dirty_iron,Dirty Iron Slurry,Dirty Iron Slurry,translated
slurry.mekanism.dirty_lead,Dirty Lead Slurry,Dirty Lead Slurry,translated
slurry.mekanism.dirty_osmium,Dirty Osmium Slurry,Dirty Osmium Slurry,translated
slurry.mekanism.dirty_tin,Dirty Tin Slurry,Dirty Tin Slurry,translated
slurry.mekanism.dirty_uranium,Dirty Uranium Slurry,Dirty Uranium Slurry,translated
slurry.mekanism.empty,Empty,Empty,translated
sound_event.mekanism.item.flamethrower.active,Flamethrower burns,Flamethrower burns,translated
sound_event.mekanism.item.flamethrower.idle,Flamethrower hisses,Flamethrower hisses,translated
sound_event.mekanism.item.geiger_elevated,Elevated Geiger Counter clicks,Elevated Geiger Counter clicks,translated
sound_event.mekanism.item.geiger_fast,Constant Geiger Counter clicks,Constant Geiger Counter clicks,translated
sound_event.mekanism.item.geiger_medium,Geiger Counter clicks,Geiger Counter clicks,translated
sound_event.mekanism.item.geiger_slow,Geiger counter clicks slowly,Geiger counter clicks slowly,translated
sound_event.mekanism.item.gravitational_modulation_unit,Gravity modulates,Gravity modulates,translated
sound_event.mekanism.item.hydraulic,Hydraulic shifts,Hydraulic shifts,translated
sound_event.mekanism.item.jetpack,Jetpack burns,Jetpack burns,translated
sound_event.mekanism.item.scuba_mask,Air flows,Air flows,translated
sound_event.mekanism.tile.machine.antiprotonic_nucleosynthesizer,Nucleosynthesizer hums,Nucleosynthesizer hums,translated
sound_event.mekanism.tile.machine.chargepad,Chargepad hums,Chargepad hums,translated
sound_event.mekanism.tile.machine.chemical_crystallizer,Crystallizer hums,Crystallizer hums,translated
sound_event.mekanism.tile.machine.chemical_dissolution_chamber,Dissolution Chamber hums,Dissolution Chamber hums,translated
sound_event.mekanism.tile.machine.chemical_infuser,Chemical Infuser hums,Chemical Infuser hums,translated
sound_event.mekanism.tile.machine.chemical_injection_chamber,Injection Chamber processes,Injection Chamber processes,translated
sound_event.mekanism.tile.machine.chemical_oxidizer,Oxidizer hums,Oxidizer hums,translated
sound_event.mekanism.tile.machine.chemical_washer,Washer hums,Washer hums,translated
sound_event.mekanism.tile.machine.combiner,Combiner hums,Combiner hums,translated
sound_event.mekanism.tile.machine.compressor,Compressor hums,Compressor hums,translated
sound_event.mekanism.tile.machine.crusher,Crusher clangs,Crusher clangs,translated
sound_event.mekanism.tile.machine.electrolytic_separator,Separator separates,Separator separates,translated
sound_event.mekanism.tile.machine.energized_smelter,Smelter whines,Smelter whines,translated
sound_event.mekanism.tile.machine.enrichment_chamber,Enricher hums,Enricher hums,translated
sound_event.mekanism.tile.machine.industrial_alarm,Alarm sounds,Alarm sounds,translated
sound_event.mekanism.tile.machine.isotopic_centrifuge,Centrifuge spins,Centrifuge spins,translated
sound_event.mekanism.tile.machine.laser,Laser hums,Laser hums,translated
sound_event.mekanism.tile.machine.logistical_sorter,Sorter clicks,Sorter clicks,translated
sound_event.mekanism.tile.machine.metallurgic_infuser,Metallurgic infuser hums,Metallurgic infuser hums,translated
sound_event.mekanism.tile.machine.nutritional_liquifier,Nutrients liquified,Nutrients liquified,translated
sound_event.mekanism.tile.machine.painting_machine,Painting machine sprays,Painting machine sprays,translated
sound_event.mekanism.tile.machine.pigment_extractor,Pigment extractor extracts,Pigment extractor extracts,translated
sound_event.mekanism.tile.machine.pigment_mixer,Pigment mixer sloshes,Pigment mixer sloshes,translated
sound_event.mekanism.tile.machine.precision_sawmill,Sawmill cuts,Sawmill cuts,translated
sound_event.mekanism.tile.machine.pressurized_reaction_chamber,Reaction chamber hums,Reaction chamber hums,translated
sound_event.mekanism.tile.machine.purification_chamber,Purifier hums,Purifier hums,translated
sound_event.mekanism.tile.machine.resistive_heater,Heater hums,Heater hums,translated
sound_event.mekanism.tile.machine.rotary_condensentrator,Condensentrator rotates,Condensentrator rotates,translated
sound_event.mekanism.tile.machine.sps,SPS hums,SPS hums,translated
sps.mekanism.energy_input,Energy Input: %1$s/t,Energy Input: %1$s/t,translated
sps.mekanism.invalid_disconnected_coil,"Couldn't form, found a coil without a connection to an SPS Port.","Couldn't form, found a coil without a connection to an SPS Port.",translated
sps.mekanism.port_mode,Toggled SPS Port mode to: %1$s.,Toggled SPS Port mode to: %1$s.,translated
sps.mekanism.sps,Supercritical Phase Shifter,Supercritical Phase Shifter,translated
status.mekanism.format,Status: %1$s,Status: %1$s,translated
status.mekanism.ok,All OK,All OK,translated
tab.mekanism.main,Main,Main,translated
teleporter.mekanism.needs_energy,Needs energy,Needs energy,translated
teleporter.mekanism.no_frame,No frame,No frame,translated
teleporter.mekanism.no_link,No link,No link,translated
teleporter.mekanism.ready,Ready,Ready,translated
